,MovieID,Title,Genres,Number_of_Ratings,Average_Rating
1949,2130,Atlantic City (1980),Crime|Drama|Romance,304,3.8322368421052633
1950,2131,Autumn Sonata (Höstsonaten ) (1978),Drama,30,3.7333333333333334
1951,2132,Who's Afraid of Virginia Woolf? (1966),Drama,297,4.074074074074074
1952,2133,Adventures in Babysitting (1987),Adventure|Comedy,541,3.2754158964879854
1953,2134,Weird Science (1985),Comedy,510,3.4235294117647057
1954,2135,Doctor Dolittle (1967),Adventure|Musical,238,3.2016806722689077
1955,2136,"Nutty Professor, The (1963)",Comedy,222,3.1486486486486487
1956,2137,Charlotte's Web (1973),Animation|Children's,497,3.8229376257545273
1957,2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,305,3.8426229508196723
1958,2139,"Secret of NIMH, The (1982)",Animation|Children's,369,3.850948509485095
1959,2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,710,3.652112676056338
1960,2141,"American Tail, An (1986)",Animation|Children's|Comedy,404,3.4282178217821784
1961,2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,201,2.8308457711442787
1962,2143,Legend (1985),Adventure|Fantasy|Romance,355,3.2704225352112677
1963,2144,Sixteen Candles (1984),Comedy,719,3.710709318497914
1964,2145,Pretty in Pink (1986),Comedy|Drama|Romance,693,3.3665223665223665
1965,2146,St. Elmo's Fire (1985),Drama|Romance,352,3.1107954545454546
1966,2147,"Clan of the Cave Bear, The (1986)",Drama,231,2.54978354978355
1967,2148,House (1986),Comedy|Horror,166,2.8855421686746987
1968,2149,House II: The Second Story (1987),Comedy|Horror,103,2.2524271844660193
1969,2150,"Gods Must Be Crazy, The (1980)",Comedy,695,3.726618705035971
1970,2151,"Gods Must Be Crazy II, The (1989)",Comedy,128,3.171875
1971,2152,Air Bud: Golden Receiver (1998),Children's|Comedy,69,2.1159420289855073
1972,2153,"Avengers, The (1998)",Action|Adventure,288,1.9965277777777777
1973,2154,How Stella Got Her Groove Back (1998),Drama|Romance,140,2.7857142857142856
1974,2155,"Slums of Beverly Hills, The (1998)",Comedy,267,3.3146067415730336
1975,2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,9,3.7777777777777777
1976,2157,"Chambermaid on the Titanic, The (1998)",Romance,20,3.25
1977,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,20,2.6
1978,2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,219,3.4794520547945207
1979,2160,Rosemary's Baby (1968),Horror|Thriller,712,3.818820224719101
1980,2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,699,3.6051502145922747
1981,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,177,2.4124293785310735
1982,2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,206,2.6067961165048543
1983,2164,Surf Nazis Must Die (1987),Drama,20,2.05
1984,2165,Your Friends and Neighbors (1998),Drama,109,3.376146788990826
1985,2166,Return to Paradise (1998),Drama|Romance,144,3.5208333333333335
1986,2167,Blade (1998),Action|Adventure|Horror,809,3.477132262051916
1987,2168,Dance with Me (1998),Drama|Romance,79,3.0759493670886076
1988,2169,Dead Man on Campus (1998),Comedy,130,2.6769230769230767
1989,2170,Wrongfully Accused (1998),Action|Comedy,123,2.5528455284552845
1990,2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,196,3.688775510204082
1991,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,4,3.25
1992,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,110,3.5636363636363635
1993,2174,Beetlejuice (1988),Comedy|Fantasy,1495,3.5678929765886287
1994,2175,Déjà Vu (1997),Drama|Romance,18,3.8333333333333335
1995,2176,Rope (1948),Thriller,191,3.8952879581151834
1996,2177,Family Plot (1976),Comedy|Thriller,83,3.216867469879518
1997,2178,Frenzy (1972),Thriller,95,3.663157894736842
1998,2179,Topaz (1969),Thriller,39,3.1538461538461537
1999,2180,Torn Curtain (1966),Thriller,58,3.3275862068965516
2000,2181,Marnie (1964),Thriller,118,3.5677966101694913
2001,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,98,3.5816326530612246
2002,2183,"Man Who Knew Too Much, The (1956)",Thriller,179,3.9329608938547485
2003,2184,"Trouble with Harry, The (1955)",Mystery|Thriller,147,3.598639455782313
2004,2185,I Confess (1953),Thriller,17,3.588235294117647
2005,2186,Strangers on a Train (1951),Film-Noir|Thriller,482,4.304979253112033
2006,2187,Stage Fright (1950),Mystery|Thriller,26,3.576923076923077
2007,2188,54 (1998),Drama,259,2.7644787644787643
2008,2189,I Married A Strange Person (1997),Animation,21,3.7142857142857144
2009,2190,Why Do Fools Fall In Love? (1998),Drama,52,2.8461538461538463
2010,2191,"Merry War, A (1997)",Comedy,10,2.8
2011,2192,See the Sea (Regarde la mer) (1997),Drama,7,3.2857142857142856
2012,2193,Willow (1988),Action|Adventure|Fantasy,802,3.4962593516209477
2013,2194,"Untouchables, The (1987)",Action|Crime|Drama,1127,4.007985803016859
2014,2195,Dirty Work (1998),Comedy,135,3.0074074074074075
2015,2196,Knock Off (1998),Action,27,2.4444444444444446
2016,2197,Firelight (1997),Drama,11,4.181818181818182
2017,2198,Modulations (1998),Documentary,2,4.0
2018,2200,Under Capricorn (1949),Drama,8,2.5
2019,2201,"Paradine Case, The (1947)",Drama,20,3.4
2020,2202,Lifeboat (1944),Drama|Thriller|War,213,3.943661971830986
2021,2203,Shadow of a Doubt (1943),Film-Noir|Thriller,233,4.2703862660944205
2022,2204,Saboteur (1942),Thriller,89,3.8202247191011236
2023,2205,Mr. & Mrs. Smith (1941),Comedy,33,3.515151515151515
2024,2206,Suspicion (1941),Mystery|Thriller,167,4.0119760479041915
2025,2207,Jamaica Inn (1939),Drama,8,2.875
2026,2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,199,4.185929648241206
2027,2209,Young and Innocent (1937),Crime|Thriller,10,3.3
2028,2210,Sabotage (1936),Thriller,54,3.7037037037037037
2029,2211,Secret Agent (1936),Thriller,19,3.526315789473684
2030,2212,"Man Who Knew Too Much, The (1934)",Thriller,128,3.8359375
2031,2213,Waltzes from Vienna (1933),Comedy|Musical,1,1.0
2032,2214,Number Seventeen (1932),Thriller,1,3.0
2033,2215,Rich and Strange (1932),Comedy|Romance,12,3.5
2034,2217,Elstree Calling (1930),Comedy|Musical,1,1.0
2035,2218,Juno and Paycock (1930),Drama,1,2.0
2036,2219,Murder! (1930),Mystery|Thriller,10,3.4
2037,2221,Blackmail (1929),Thriller,11,3.090909090909091
2038,2223,"Farmer's Wife, The (1928)",Comedy,3,3.3333333333333335
2039,2226,"Ring, The (1927)",Drama,1,3.0
2040,2227,"Lodger, The (1926)",Thriller,21,3.5238095238095237
2041,2231,Rounders (1998),Crime|Drama,345,3.608695652173913
2042,2232,Cube (1997),Sci-Fi|Thriller,233,3.467811158798283
2043,2233,Digging to China (1998),Drama,5,1.6
2044,2234,Let's Talk About Sex (1998),Drama,8,1.875
2045,2235,One Man's Hero (1999),Drama|War,1,2.0
2046,2236,Simon Birch (1998),Drama,202,3.608910891089109
2047,2237,Without Limits (1998),Drama,44,3.590909090909091
2048,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,77,3.831168831168831
2049,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,97,3.7422680412371134
2050,2240,My Bodyguard (1980),Drama,238,3.508403361344538
2051,2241,Class (1983),Comedy,129,2.7751937984496124
2052,2242,"Grandview, U.S.A. (1984)",Drama,6,2.5
2053,2243,Broadcast News (1987),Comedy|Drama|Romance,789,3.747782002534854
2054,2244,"Allnighter, The (1987)",Comedy|Romance,7,1.8571428571428572
2055,2245,Working Girl (1988),Comedy|Drama,514,3.414396887159533
2056,2246,Stars and Bars (1988),Comedy,14,2.7142857142857144
2057,2247,Married to the Mob (1988),Comedy,365,3.0931506849315067
2058,2248,Say Anything... (1989),Comedy|Drama|Romance,914,4.017505470459518
2059,2249,My Blue Heaven (1990),Comedy,239,3.192468619246862
2060,2250,Men Don't Leave (1990),Drama,62,3.1451612903225805
2061,2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,2,3.5
2062,2252,Hero (1992),Comedy|Drama,186,3.0161290322580645
2063,2253,Toys (1992),Action|Comedy|Fantasy,440,2.5636363636363635
2064,2254,Choices (1981),Drama,1,2.0
2065,2255,Young Doctors in Love (1982),Comedy,79,2.607594936708861
2066,2256,Parasite (1982),Horror|Sci-Fi,24,2.375
2067,2257,No Small Affair (1984),Comedy|Romance,17,2.9411764705882355
2068,2258,Master Ninja I (1984),Action,2,3.0
2069,2259,Blame It on Rio (1984),Comedy|Romance,201,2.716417910447761
2070,2260,Wisdom (1986),Action|Crime,49,2.795918367346939
2071,2261,One Crazy Summer (1986),Comedy,161,3.329192546583851
2072,2262,About Last Night... (1986),Comedy|Drama|Romance,326,3.1564417177914113
2073,2263,"Seventh Sign, The (1988)",Thriller,175,3.1028571428571428
2074,2264,We're No Angels (1989),Drama,83,2.5903614457831323
2075,2265,Nothing But Trouble (1991),Adventure|Comedy,83,2.0
2076,2266,"Butcher's Wife, The (1991)",Comedy|Romance,195,2.871794871794872
2077,2267,Mortal Thoughts (1991),Mystery|Thriller,74,2.945945945945946
2078,2268,"Few Good Men, A (1992)",Crime|Drama,1061,3.93119698397738
2079,2269,Indecent Proposal (1993),Drama,217,2.737327188940092
2080,2271,Permanent Midnight (1998),Drama,76,3.289473684210526
2081,2272,One True Thing (1998),Drama,112,3.455357142857143
2082,2273,Rush Hour (1998),Action|Thriller,627,3.5661881977671452
2083,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,71,3.3661971830985915
2084,2276,"Soldier's Daughter Never Cries, A (1998)",Drama,70,3.7142857142857144
2085,2277,Somewhere in the City (1997),Drama,1,2.0
2086,2278,Ronin (1998),Action|Crime|Thriller,806,3.5272952853598016
2087,2279,Urban Legend (1998),Horror|Thriller,226,2.7168141592920354
2088,2280,Clay Pigeons (1998),Crime,125,3.432
2089,2281,Monument Ave. (1998),Crime,11,3.4545454545454546
2090,2282,Pecker (1998),Comedy|Drama,316,3.518987341772152
2091,2283,"Sheltering Sky, The (1990)",Drama,61,2.918032786885246
2092,2284,Bandit Queen (1994),Drama,43,3.7906976744186047
2093,2285,If.... (1968),Drama,54,3.888888888888889
2094,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,43,2.511627906976744
2095,2287,Them! (1954),Sci-Fi|Thriller|War,280,3.4392857142857145
2096,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,741,3.785425101214575
2097,2289,"Player, The (1992)",Comedy|Drama,978,3.96319018404908
2098,2290,Stardust Memories (1980),Comedy|Drama,121,3.28099173553719
2099,2291,Edward Scissorhands (1990),Drama|Romance,1473,3.5926680244399187
2100,2292,Overnight Delivery (1996),Romance,20,2.5
2101,2293,Shadrach (1998),Drama,25,3.24
2102,2294,Antz (1998),Animation|Children's,645,3.483720930232558
2103,2295,"Impostors, The (1998)",Comedy,74,3.810810810810811
2104,2296,"Night at the Roxbury, A (1998)",Comedy,144,2.3819444444444446
2105,2297,What Dreams May Come (1998),Drama|Romance,355,3.1070422535211266
2106,2298,Strangeland (1998),Thriller,15,1.8666666666666667
2107,2299,"Battle of the Sexes, The (1959)",Comedy,4,3.75
2108,2300,"Producers, The (1968)",Comedy|Musical,658,4.144376899696049
2109,2301,History of the World: Part I (1981),Comedy,371,3.5902964959568733
2110,2302,My Cousin Vinny (1992),Comedy,1086,3.7845303867403315
2111,2303,Nashville (1975),Drama|Musical,325,3.92
2112,2304,Love Is the Devil (1998),Drama,7,3.5714285714285716
2113,2305,Slam (1998),Drama,25,3.48
2114,2306,Holy Man (1998),Comedy,90,2.488888888888889
2115,2307,One Tough Cop (1998),Action|Drama,38,2.6315789473684212
2116,2308,Detroit 9000 (1973),Action|Crime,1,2.0
2117,2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,2,4.5
2118,2310,"Mighty, The (1998)",Drama,134,3.798507462686567
2119,2311,2010 (1984),Mystery|Sci-Fi,470,3.4170212765957446
2120,2312,Children of a Lesser God (1986),Drama,331,3.8277945619335347
2121,2313,"Elephant Man, The (1980)",Drama,457,4.013129102844639
2122,2314,Beloved (1998),Drama,104,3.1346153846153846
2123,2315,Bride of Chucky (1998),Horror|Thriller,147,2.36734693877551
2124,2316,Practical Magic (1998),Drama|Romance,236,2.983050847457627
2125,2317,"Alarmist, The (1997)",Comedy,8,2.625
2126,2318,Happiness (1998),Comedy,320,3.903125
2127,2320,Apt Pupil (1998),Drama|Thriller,187,3.106951871657754
2128,2321,Pleasantville (1998),Comedy,1158,3.6968911917098444
2129,2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,290,2.9310344827586206
2130,2323,"Cruise, The (1998)",Documentary,35,3.942857142857143
2131,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,1152,4.329861111111111
2132,2325,Orgazmo (1997),Comedy,119,3.134453781512605
2133,2326,Shattered Image (1998),Drama|Thriller,12,3.0
2134,2327,Tales from the Darkside: The Movie (1990),Horror,100,2.85
2135,2328,Vampires (1998),Horror,173,2.8497109826589595
2136,2329,American History X (1998),Drama,640,4.2265625
2137,2330,Hands on a Hard Body (1996),Documentary,92,4.163043478260869
2138,2331,Living Out Loud (1998),Comedy|Romance,179,3.223463687150838
2139,2332,Belly (1998),Crime|Drama,8,3.25
2140,2333,Gods and Monsters (1998),Drama,578,3.8131487889273354
2141,2334,"Siege, The (1998)",Action|Thriller,386,3.1243523316062176
2142,2335,"Waterboy, The (1998)",Comedy,420,2.926190476190476
2143,2336,Elizabeth (1998),Drama,938,4.029850746268656
2144,2337,Velvet Goldmine (1998),Drama,126,3.2063492063492065
2145,2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,295,2.2033898305084745
2146,2339,I'll Be Home For Christmas (1998),Comedy|Romance,27,2.925925925925926
2147,2340,Meet Joe Black (1998),Romance,344,3.252906976744186
2148,2341,Dancing at Lughnasa (1998),Drama,44,3.272727272727273
2149,2342,Hard Core Logo (1996),Comedy,11,3.727272727272727
2150,2343,"Naked Man, The (1998)",Drama,2,2.0
2151,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,201,3.4228855721393034
2152,2345,Desert Bloom (1986),Drama,43,3.372093023255814
2153,2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,300,3.3066666666666666
2154,2347,"Pope of Greenwich Village, The (1984)",Action,95,3.736842105263158
2155,2348,Sid and Nancy (1986),Drama,304,3.5526315789473686
2156,2349,Mona Lisa (1986),Comedy|Thriller,167,3.6107784431137726
2157,2350,Heart Condition (1990),Comedy,19,2.789473684210526
2158,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,111,4.207207207207207
2159,2352,"Big Chill, The (1983)",Comedy|Drama,838,3.8747016706443915
2160,2353,Enemy of the State (1998),Action|Thriller,988,3.687246963562753
2161,2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,141,2.780141843971631
2162,2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,1703,3.854374633000587
2163,2356,Celebrity (1998),Comedy,96,2.8958333333333335
2164,2357,Central Station (Central do Brasil) (1998),Drama,215,4.283720930232558
2165,2358,Savior (1998),Drama,4,4.0
2166,2359,Waking Ned Devine (1998),Comedy,703,3.879089615931721
2167,2360,"Celebration, The (Festen) (1998)",Drama,117,4.3076923076923075
2168,2361,Pink Flamingos (1972),Comedy,158,3.240506329113924
2169,2362,Glen or Glenda (1953),Drama,53,2.849056603773585
2170,2363,Godzilla (Gojira) (1954),Action|Sci-Fi,301,3.318936877076412
2171,2364,Godzilla (Gojira) (1984),Action|Sci-Fi,121,2.7768595041322315
2172,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,136,2.7720588235294117
2173,2366,King Kong (1933),Action|Adventure|Horror,756,3.6560846560846563
2174,2367,King Kong (1976),Action|Adventure|Horror,309,2.7572815533980584
2175,2368,King Kong Lives (1986),Action|Adventure|Horror,58,1.6896551724137931
2176,2369,Desperately Seeking Susan (1985),Comedy|Romance,840,2.954761904761905
2177,2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,142,3.5140845070422535
2178,2371,Fletch (1985),Comedy,599,3.5943238731218696
2179,2372,Fletch Lives (1989),Comedy,238,2.966386554621849
2180,2373,Red Sonja (1985),Action|Adventure,189,2.4814814814814814
2181,2374,Gung Ho (1986),Comedy|Drama,244,2.930327868852459
2182,2375,"Money Pit, The (1986)",Comedy,418,2.8923444976076556
2183,2376,"View to a Kill, A (1985)",Action,325,3.267692307692308
2184,2377,Lifeforce (1985),Horror|Sci-Fi,183,2.9453551912568305
2185,2378,Police Academy (1984),Comedy,413,2.997578692493947
2186,2379,Police Academy 2: Their First Assignment (1985),Comedy,225,2.3866666666666667
2187,2380,Police Academy 3: Back in Training (1986),Comedy,196,2.0306122448979593
2188,2381,Police Academy 4: Citizens on Patrol (1987),Comedy,174,1.9137931034482758
2189,2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,150,1.7666666666666666
2190,2383,Police Academy 6: City Under Siege (1989),Comedy,149,1.657718120805369
2191,2384,Babe: Pig in the City (1998),Children's|Comedy,523,3.2906309751434035
2192,2385,Home Fries (1998),Comedy|Romance,146,2.5753424657534247
2193,2386,Jerry Springer: Ringmaster (1998),Drama,59,1.9661016949152543
2194,2387,Very Bad Things (1998),Comedy|Crime,217,2.774193548387097
2195,2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,15,3.466666666666667
2196,2389,Psycho (1998),Crime|Horror|Thriller,264,2.6515151515151514
2197,2390,Little Voice (1998),Comedy,330,3.690909090909091
2198,2391,"Simple Plan, A (1998)",Crime|Thriller,745,3.751677852348993
2199,2392,Jack Frost (1998),Comedy|Drama,205,2.234146341463415
2200,2393,Star Trek: Insurrection (1998),Action|Sci-Fi,807,3.34820322180917
2201,2394,"Prince of Egypt, The (1998)",Animation|Musical,579,3.5716753022452505
2202,2395,Rushmore (1998),Comedy,1220,3.8409836065573773
2203,2396,Shakespeare in Love (1998),Comedy|Romance,2369,4.127479949345715
2204,2397,Mass Appeal (1984),Drama,23,3.3043478260869565
2205,2398,Miracle on 34th Street (1947),Drama,380,3.960526315789474
2206,2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,223,2.6681614349775784
2207,2400,Prancer (1989),Children's|Drama,43,2.86046511627907
2208,2401,Pale Rider (1985),Western,312,3.769230769230769
2209,2402,Rambo: First Blood Part II (1985),Action|War,401,2.825436408977556
2210,2403,First Blood (1982),Action,397,3.5717884130982367
2211,2404,Rambo III (1988),Action|War,301,2.3421926910299002
2212,2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,673,3.163447251114413
2213,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,1345,3.6892193308550185
2214,2407,Cocoon (1985),Comedy|Sci-Fi,1006,3.5377733598409544
2215,2408,Cocoon: The Return (1988),Comedy|Sci-Fi,259,2.528957528957529
2216,2409,Rocky II (1979),Action|Drama,445,3.1775280898876406
2217,2410,Rocky III (1982),Action|Drama,401,2.8753117206982544
2218,2411,Rocky IV (1985),Action|Drama,375,2.6453333333333333
2219,2412,Rocky V (1990),Action|Drama,274,2.102189781021898
2220,2413,Clue (1985),Comedy|Mystery,443,3.2483069977426635
2221,2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,379,3.390501319261214
2222,2415,Violets Are Blue... (1986),Drama|Romance,15,2.8
2223,2416,Back to School (1986),Comedy,354,3.1497175141242937
2224,2417,Heartburn (1986),Comedy|Drama,74,2.945945945945946
2225,2418,Nothing in Common (1986),Comedy,110,3.0727272727272728
2226,2419,Extremities (1986),Drama|Thriller,69,3.2028985507246377
2227,2420,"Karate Kid, The (1984)",Drama,493,3.417849898580122
2228,2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,477,2.6771488469601676
2229,2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,286,2.1223776223776225
2230,2423,Christmas Vacation (1989),Comedy,515,3.588349514563107
2231,2424,You've Got Mail (1998),Comedy|Romance,838,3.380668257756563
2232,2425,"General, The (1998)",Crime,58,3.6206896551724137
2233,2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,27,2.962962962962963
2234,2427,"Thin Red Line, The (1998)",Action|Drama|War,803,3.398505603985056
2235,2428,"Faculty, The (1998)",Horror|Sci-Fi,513,2.7777777777777777
2236,2429,Mighty Joe Young (1998),Adventure|Children's|Drama,180,2.827777777777778
2237,2430,Mighty Joe Young (1949),Adventure|Children's|Drama,144,3.111111111111111
2238,2431,Patch Adams (1998),Comedy|Drama,474,3.1371308016877637
2239,2432,Stepmom (1998),Drama,146,3.136986301369863
2240,2433,"Civil Action, A (1998)",Drama,612,3.3594771241830066
2241,2434,Down in the Delta (1998),Drama,60,3.6333333333333333
2242,2435,Hurlyburly (1998),Drama,99,3.080808080808081
2243,2436,Tea with Mussolini (1999),Comedy,122,3.5901639344262297
2244,2437,Wilde (1997),Drama,85,3.6470588235294117
2245,2438,Outside Ozona (1998),Drama|Thriller,1,4.0
2246,2439,Affliction (1997),Drama,198,3.611111111111111
2247,2440,Another Day in Paradise (1998),Drama,47,3.3617021276595747
2248,2441,"Hi-Lo Country, The (1998)",Drama|Western,26,3.0384615384615383
2249,2442,Hilary and Jackie (1998),Drama,160,3.825
2250,2443,Playing by Heart (1998),Drama|Romance,126,3.5952380952380953
2251,2444,24 7: Twenty Four Seven (1997),Comedy|Drama,5,4.0
2252,2445,At First Sight (1999),Drama,74,2.7972972972972974
2253,2446,In Dreams (1999),Thriller,63,2.5396825396825395
2254,2447,Varsity Blues (1999),Comedy|Drama,266,3.0601503759398496
2255,2448,Virus (1999),Horror|Sci-Fi,189,2.3492063492063493
2256,2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,32,1.53125
2257,2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,434,2.0990783410138247
2258,2451,"Gate, The (1987)",Horror,113,2.646017699115044
2259,2452,"Gate II: Trespassers, The (1990)",Horror,19,1.6842105263157894
2260,2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,176,3.25
2261,2454,"Fly, The (1958)",Horror|Sci-Fi,480,3.3583333333333334
2262,2455,"Fly, The (1986)",Horror|Sci-Fi,1071,3.4407096171802056
2263,2456,"Fly II, The (1989)",Horror|Sci-Fi,284,2.313380281690141
2264,2457,Running Scared (1986),Action|Comedy,259,3.382239382239382
2265,2458,Armed and Dangerous (1986),Comedy|Crime,130,2.476923076923077
2266,2459,"Texas Chainsaw Massacre, The (1974)",Horror,247,3.222672064777328
2267,2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,116,2.353448275862069
2268,2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,62,2.096774193548387
2269,2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,54,1.8333333333333333
2270,2463,Ruthless People (1986),Comedy,475,3.4610526315789474
2271,2464,Trick or Treat (1986),Horror,8,2.625
2272,2465,Deadly Friend (1986),Horror,42,2.0238095238095237
2273,2466,Belizaire the Cajun (1986),Drama,13,3.4615384615384617
2274,2467,"Name of the Rose, The (1986)",Mystery,324,3.9012345679012346
2275,2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,374,2.770053475935829
2276,2469,Peggy Sue Got Married (1986),Comedy|Romance,506,3.2766798418972334
2277,2470,Crocodile Dundee (1986),Adventure|Comedy,912,3.4265350877192984
2278,2471,Crocodile Dundee II (1988),Adventure|Comedy,414,2.6280193236714977
2279,2472,Tough Guys (1986),Comedy,93,2.978494623655914
2280,2473,Soul Man (1986),Comedy,193,2.4093264248704664
2281,2474,"Color of Money, The (1986)",Drama,343,3.4606413994169096
2282,2475,52 Pick-Up (1986),Action|Mystery|Thriller,140,3.3
2283,2476,Heartbreak Ridge (1986),Action|War,300,3.3466666666666667
2284,2477,Firewalker (1986),Adventure,42,2.2857142857142856
2285,2478,Three Amigos! (1986),Comedy|Western,569,3.117750439367311
2286,2479,Gloria (1999),Drama|Thriller,44,2.272727272727273
2287,2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,2,4.5
2288,2481,My Name Is Joe (1998),Drama|Romance,35,3.6
2289,2482,Still Crazy (1998),Comedy|Romance,30,3.3333333333333335
2290,2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,25,2.92
2291,2484,Tinseltown (1998),Comedy,1,2.0
2292,2485,She's All That (1999),Comedy|Romance,410,3.051219512195122
2293,2486,24-hour Woman (1998),Drama,9,1.7777777777777777
2294,2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,7,2.4285714285714284
2295,2488,Peeping Tom (1960),Drama|Horror|Thriller,85,3.8588235294117648
2296,2490,Payback (1999),Action|Thriller,773,3.5058214747736094
2297,2491,Simply Irresistible (1999),Comedy|Romance,115,2.739130434782609
2298,2492,20 Dates (1998),Comedy,139,2.856115107913669
2299,2493,"Harmonists, The (1997)",Drama,28,4.142857142857143
2300,2494,"Last Days, The (1998)",Documentary,27,4.0
2301,2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,98,3.6020408163265305
2302,2496,Blast from the Past (1999),Comedy|Romance,360,3.363888888888889
2303,2497,Message in a Bottle (1999),Romance,170,2.835294117647059
2304,2498,My Favorite Martian (1999),Comedy|Sci-Fi,123,2.3333333333333335
2305,2499,God Said 'Ha!' (1998),Comedy,52,3.5384615384615383
2306,2500,Jawbreaker (1999),Comedy,119,2.596638655462185
2307,2501,October Sky (1999),Drama,588,4.137755102040816
2308,2502,Office Space (1999),Comedy|Romance,872,3.8211009174311927
2309,2503,"Apple, The (Sib) (1998)",Drama,9,4.666666666666667
2310,2504,200 Cigarettes (1999),Comedy|Drama,181,2.883977900552486
2311,2505,8MM (1999),Thriller,272,2.863970588235294
2312,2506,"Other Sister, The (1999)",Comedy|Drama|Romance,163,3.3435582822085887
2313,2507,Breakfast of Champions (1999),Comedy,54,2.9814814814814814
2314,2509,Eight Days a Week (1997),Comedy,18,2.7777777777777777
2315,2510,Just the Ticket (1999),Comedy|Romance,3,3.6666666666666665
2316,2511,"Long Goodbye, The (1973)",Crime,82,3.8658536585365852
2317,2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,19,3.9473684210526314
2318,2513,Pet Sematary (1989),Horror,305,2.960655737704918
2319,2514,Pet Sematary II (1992),Horror,116,2.060344827586207
2320,2515,Children of the Corn II: The Final Sacrifice (1993),Horror,52,1.7884615384615385
2321,2516,Children of the Corn III (1994),Horror,45,1.8444444444444446
2322,2517,Christine (1983),Horror,273,3.062271062271062
2323,2518,Night Shift (1982),Comedy,294,3.4727891156462585
2324,2519,House on Haunted Hill (1958),Horror,96,3.2291666666666665
2325,2520,Airport (1970),Drama,179,3.1452513966480447
2326,2521,Airport 1975 (1974),Drama,84,2.630952380952381
2327,2522,Airport '77 (1977),Drama,79,2.3544303797468356
2328,2523,Rollercoaster (1977),Drama|Thriller,42,2.3095238095238093
2329,2524,"Towering Inferno, The (1974)",Action|Drama,266,3.018796992481203
2330,2525,Alligator (1980),Action|Horror|Sci-Fi,153,2.235294117647059
2331,2526,Meteor (1979),Sci-Fi,131,2.366412213740458
2332,2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,636,3.4213836477987423
2333,2528,Logan's Run (1976),Action|Adventure|Sci-Fi,626,3.4696485623003195
2334,2529,Planet of the Apes (1968),Action|Sci-Fi,1162,3.712564543889845
